REGION,BRANCHNAME,ITEMID,PURITY,FINISH,SHAPE,THEME,BRAND,WORKSTYLE,STOCK_COUNT,SALE_COUNT
West,BR-Mumbai-03,PRD00285,14,HighPolish,Princess,Floral,Signature,KundanInspired,12,3
West,BR-Mumbai-03,PRD00035,22,TwoTone,Princess,Contemporary,Essentials,Handcrafted,4,1
West,BR-Mumbai-03,PRD00211,14,Matte,Princess,Traditional,House,Cast,13,2
West,BR-Mumbai-03,PRD00189,22,TwoTone,Princess,Minimalist,House,KundanInspired,17,3
West,BR-Mumbai-03,PRD00115,18,TwoTone,Oval,Geometric,Essentials,Cast,4,3
West,BR-Mumbai-03,PRD00190,18,Textured,Round,Geometric,Essentials,Handcrafted,1,0
West,BR-Mumbai-03,PRD00075,18,Textured,Round,Traditional,House,KundanInspired,3,2
West,BR-Mumbai-03,PRD00100,22,HighPolish,Princess,Minimalist,Signature,KundanInspired,13,0
West,BR-Mumbai-03,PRD00242,18,Textured,Round,Geometric,Essentials,Filigree,6,1
West,BR-Mumbai-03,PRD00107,22,Matte,Princess,Floral,Signature,Filigree,13,0
West,BR-Mumbai-03,PRD00160,14,TwoTone,Oval,Minimalist,Signature,KundanInspired,8,4
West,BR-Mumbai-03,PRD00213,18,Textured,Oval,Geometric,House,Cast,6,4
West,BR-Mumbai-03,PRD00096,22,Matte,Round,Traditional,Essentials,Filigree,0,0
West,BR-Mumbai-03,PRD00028,18,TwoTone,Mixed,Contemporary,Signature,Cast,18,2
West,BR-Mumbai-03,PRD00152,14,TwoTone,Mixed,Contemporary,Signature,Cast,3,0
West,BR-Mumbai-03,PRD00274,22,Matte,Oval,Traditional,House,Filigree,1,1
West,BR-Mumbai-03,PRD00204,22,Textured,Princess,Minimalist,House,KundanInspired,6,1
West,BR-Mumbai-03,PRD00060,22,Textured,Round,Floral,Essentials,Cast,2,1
West,BR-Mumbai-03,PRD00116,18,TwoTone,Oval,Minimalist,Signature,KundanInspired,5,2
West,BR-Mumbai-03,PRD00004,18,Matte,Mixed,Contemporary,House,KundanInspired,11,4
West,BR-Mumbai-03,PRD00020,14,TwoTone,Oval,Geometric,House,Handcrafted,2,0
West,BR-Mumbai-03,PRD00230,18,Textured,Oval,Geometric,Signature,Filigree,2,1
West,BR-Mumbai-03,PRD00057,14,HighPolish,Round,Floral,Signature,Handcrafted,0,0
West,BR-Mumbai-03,PRD00246,14,HighPolish,Mixed,Traditional,House,Filigree,6,0
West,BR-Mumbai-03,PRD00113,18,TwoTone,Mixed,Minimalist,Signature,KundanInspired,7,3
West,BR-Mumbai-03,PRD00038,18,TwoTone,Round,Traditional,House,Cast,11,1
West,BR-Mumbai-03,PRD00208,14,Textured,Mixed,Traditional,Essentials,Filigree,0,0
West,BR-Mumbai-03,PRD00091,14,Matte,Princess,Geometric,House,KundanInspired,9,4
West,BR-Mumbai-03,PRD00233,14,HighPolish,Mixed,Geometric,House,Handcrafted,17,0
West,BR-Mumbai-03,PRD00209,18,TwoTone,Princess,Traditional,Essentials,KundanInspired,18,0
West,BR-Mumbai-03,PRD00014,14,HighPolish,Round,Geometric,Signature,KundanInspired,12,0
West,BR-Mumbai-03,PRD00136,14,TwoTone,Mixed,Floral,House,Handcrafted,18,4
West,BR-Mumbai-03,PRD00259,22,HighPolish,Round,Geometric,House,Handcrafted,0,0
West,BR-Mumbai-03,PRD00084,22,Matte,Round,Geometric,Signature,KundanInspired,17,4
West,BR-Mumbai-03,PRD00168,22,HighPolish,Mixed,Floral,House,KundanInspired,6,0
West,BR-Mumbai-03,PRD00278,22,Matte,Oval,Contemporary,Signature,Filigree,10,3
West,BR-Mumbai-03,PRD00236,18,Textured,Oval,Geometric,Signature,KundanInspired,7,3
West,BR-Pune-01,PRD00092,18,HighPolish,Round,Contemporary,Signature,Cast,2,0
West,BR-Pune-01,PRD00257,22,TwoTone,Princess,Traditional,Essentials,Cast,2,0
West,BR-Pune-01,PRD00109,18,TwoTone,Round,Minimalist,Essentials,Filigree,17,2
West,BR-Pune-01,PRD00036,22,HighPolish,Mixed,Floral,Essentials,Handcrafted,7,0
West,BR-Pune-01,PRD00082,18,Matte,Round,Floral,Signature,Filigree,1,1
West,BR-Pune-01,PRD00152,22,HighPolish,Princess,Floral,Essentials,Cast,17,3
West,BR-Pune-01,PRD00101,14,Textured,Oval,Traditional,Signature,KundanInspired,10,1
West,BR-Pune-01,PRD00258,14,TwoTone,Princess,Contemporary,Signature,Filigree,19,1
West,BR-Pune-01,PRD00212,22,Textured,Mixed,Minimalist,Signature,Handcrafted,3,2
West,BR-Pune-01,PRD00272,14,Textured,Princess,Contemporary,House,Handcrafted,9,1
West,BR-Pune-01,PRD00263,14,HighPolish,Oval,Contemporary,Signature,KundanInspired,17,4
West,BR-Pune-01,PRD00170,14,TwoTone,Round,Traditional,Essentials,Handcrafted,4,1
West,BR-Pune-01,PRD00103,22,TwoTone,Oval,Minimalist,Essentials,Handcrafted,19,2
West,BR-Pune-01,PRD00031,18,HighPolish,Round,Minimalist,Signature,KundanInspired,6,3
West,BR-Pune-01,PRD00037,14,HighPolish,Round,Geometric,Signature,Filigree,17,4
West,BR-Pune-01,PRD00219,18,HighPolish,Mixed,Geometric,House,Filigree,17,3
West,BR-Pune-01,PRD00013,22,HighPolish,Round,Traditional,House,Filigree,3,3
West,BR-Pune-01,PRD00018,22,Textured,Mixed,Geometric,Essentials,Handcrafted,10,0
West,BR-Pune-01,PRD00107,22,HighPolish,Oval,Floral,Essentials,Handcrafted,4,1
West,BR-Pune-01,PRD00116,22,Textured,Mixed,Floral,Signature,KundanInspired,14,0
West,BR-Pune-01,PRD00120,22,TwoTone,Round,Floral,House,Cast,16,4
West,BR-Pune-01,PRD00054,18,HighPolish,Oval,Floral,Signature,KundanInspired,7,4
West,BR-Pune-01,PRD00091,14,Matte,Oval,Traditional,Essentials,KundanInspired,8,4
West,BR-Pune-01,PRD00044,18,Textured,Princess,Floral,Essentials,Cast,13,4
West,BR-Pune-01,PRD00059,14,HighPolish,Mixed,Geometric,House,Filigree,3,0
West,BR-Pune-01,PRD00246,14,TwoTone,Round,Minimalist,Essentials,KundanInspired,16,0
West,BR-Pune-01,PRD00270,22,Matte,Oval,Minimalist,House,Cast,5,1
West,BR-Pune-01,PRD00225,14,Textured,Princess,Traditional,Signature,Cast,18,1
West,BR-Pune-01,PRD00207,14,TwoTone,Princess,Traditional,Signature,Filigree,2,0
West,BR-Pune-01,PRD00197,22,Textured,Princess,Floral,Signature,Cast,14,2
West,BR-Pune-01,PRD00068,18,TwoTone,Round,Contemporary,Signature,Cast,0,0
West,BR-Pune-01,PRD00135,18,HighPolish,Oval,Contemporary,Essentials,Cast,19,4
West,BR-Pune-01,PRD00006,18,Textured,Mixed,Minimalist,House,Filigree,12,0
West,BR-Pune-01,PRD00048,22,HighPolish,Round,Minimalist,House,Handcrafted,2,2
West,BR-Pune-01,PRD00053,18,HighPolish,Round,Minimalist,House,Handcrafted,13,4
West,BR-Pune-01,PRD00085,14,TwoTone,Princess,Minimalist,Signature,Filigree,10,0
West,BR-Pune-01,PRD00208,14,Matte,Princess,Contemporary,House,Filigree,7,4
West,BR-Pune-01,PRD00166,18,TwoTone,Mixed,Minimalist,Signature,Handcrafted,14,0
West,BR-Pune-01,PRD00060,22,TwoTone,Princess,Traditional,House,Handcrafted,6,1
West,BR-Pune-01,PRD00243,14,Matte,Princess,Minimalist,Essentials,Handcrafted,1,1
West,BR-Pune-01,PRD00191,18,Textured,Round,Geometric,House,Cast,16,2
West,BR-Pune-01,PRD00141,14,HighPolish,Mixed,Floral,House,Cast,12,3
West,BR-Pune-01,PRD00233,22,Matte,Princess,Contemporary,House,Cast,18,4
West,BR-Pune-01,PRD00213,18,Matte,Princess,Minimalist,House,Handcrafted,12,0
West,BR-Pune-01,PRD00046,18,Matte,Mixed,Floral,Essentials,KundanInspired,15,0
West,BR-Pune-01,PRD00131,14,HighPolish,Princess,Floral,Essentials,KundanInspired,18,0
West,BR-Pune-01,PRD00106,22,Matte,Princess,Contemporary,Essentials,KundanInspired,16,1
West,BR-Pune-01,PRD00199,18,TwoTone,Princess,Minimalist,Signature,Filigree,15,4
West,BR-Pune-01,PRD00259,18,HighPolish,Princess,Floral,Signature,Handcrafted,3,2
West,BR-Pune-01,PRD00194,18,Textured,Mixed,Geometric,Signature,Handcrafted,15,2
West,BR-Pune-01,PRD00184,18,HighPolish,Oval,Minimalist,Signature,KundanInspired,16,2
West,BR-Pune-01,PRD00175,14,Textured,Mixed,Geometric,House,Cast,0,0
West,BR-Pune-01,PRD00190,14,HighPolish,Princess,Traditional,Signature,Filigree,2,0
West,BR-Pune-01,PRD00296,14,HighPolish,Mixed,Geometric,Signature,Cast,10,1
West,BR-Pune-01,PRD00235,14,Matte,Princess,Minimalist,House,Filigree,1,0
West,BR-Pune-01,PRD00050,14,Textured,Mixed,Contemporary,House,Handcrafted,0,0
West,BR-Pune-01,PRD00232,22,TwoTone,Oval,Floral,Signature,Filigree,4,4
West,BR-Pune-01,PRD00289,14,Textured,Mixed,Floral,Essentials,KundanInspired,3,2
West,BR-Pune-01,PRD00156,14,TwoTone,Princess,Traditional,Signature,Cast,3,3
West,BR-Pune-01,PRD00215,22,TwoTone,Princess,Floral,House,KundanInspired,5,1
West,BR-Pune-01,PRD00132,18,Matte,Round,Minimalist,Signature,Handcrafted,7,4
West,BR-Pune-01,PRD00024,14,HighPolish,Round,Contemporary,Essentials,Filigree,0,0
West,BR-Pune-01,PRD00089,22,HighPolish,Round,Minimalist,House,Handcrafted,10,2
West,BR-Pune-01,PRD00283,18,Matte,Princess,Minimalist,Signature,Cast,18,1
West,BR-Pune-01,PRD00122,22,HighPolish,Mixed,Minimalist,House,Handcrafted,1,1
West,BR-Pune-01,PRD00045,14,Textured,Round,Contemporary,House,KundanInspired,3,3
West,BR-Pune-01,PRD00023,18,TwoTone,Mixed,Minimalist,Signature,KundanInspired,7,3
West,BR-Pune-01,PRD00105,14,Textured,Round,Minimalist,Essentials,Handcrafted,7,3
West,BR-Pune-01,PRD00148,22,TwoTone,Princess,Floral,Essentials,KundanInspired,19,3
West,BR-Pune-01,PRD00241,22,TwoTone,Mixed,Traditional,House,KundanInspired,15,2
West,BR-Pune-01,PRD00173,22,Textured,Mixed,Floral,House,KundanInspired,6,3
West,BR-Pune-01,PRD00102,18,Textured,Mixed,Floral,Essentials,Handcrafted,5,1
West,BR-Pune-01,PRD00169,14,Textured,Mixed,Geometric,House,Cast,19,4
West,BR-Pune-01,PRD00292,14,Textured,Mixed,Contemporary,House,Filigree,3,3
West,BR-Pune-01,PRD00038,18,Textured,Mixed,Minimalist,Essentials,Filigree,4,3
West,BR-Pune-01,PRD00146,14,Textured,Oval,Minimalist,House,KundanInspired,18,3
West,BR-Pune-01,PRD00125,22,Matte,Princess,Geometric,House,Filigree,3,0
West,BR-Pune-01,PRD00160,18,HighPolish,Mixed,Floral,Essentials,KundanInspired,17,1
West,BR-Pune-01,PRD00291,22,HighPolish,Princess,Minimalist,Signature,Cast,17,3
West,BR-Pune-01,PRD00032,18,TwoTone,Mixed,Contemporary,Signature,Filigree,14,1
West,BR-Pune-01,PRD00009,22,Matte,Mixed,Minimalist,Signature,Cast,4,3
West,BR-Pune-01,PRD00276,14,HighPolish,Mixed,Geometric,Essentials,Filigree,0,0
West,BR-Pune-01,PRD00007,18,Matte,Oval,Geometric,Essentials,Cast,0,0
West,BR-Pune-01,PRD00242,14,Matte,Princess,Contemporary,Signature,KundanInspired,13,3
West,BR-Pune-01,PRD00210,18,Matte,Mixed,Minimalist,House,KundanInspired,17,4
West,BR-Pune-01,PRD00123,14,Textured,Round,Geometric,Signature,Handcrafted,5,0
West,BR-Pune-01,PRD00255,22,TwoTone,Oval,Traditional,Signature,KundanInspired,6,1
West,BR-Pune-01,PRD00266,22,Matte,Princess,Contemporary,Essentials,KundanInspired,9,4
West,BR-Pune-01,PRD00222,14,Matte,Round,Floral,House,Filigree,13,1
West,BR-Pune-01,PRD00273,22,TwoTone,Oval,Traditional,House,Filigree,11,1
West,BR-Pune-01,PRD00081,18,Textured,Princess,Geometric,Signature,Handcrafted,11,3
West,BR-Pune-01,PRD00223,18,Matte,Mixed,Floral,Essentials,Filigree,19,1
West,BR-Pune-01,PRD00088,14,Matte,Mixed,Contemporary,Essentials,KundanInspired,17,0
West,BR-Pune-01,PRD00029,14,Matte,Oval,Geometric,Signature,Filigree,2,1
West,BR-Pune-01,PRD00180,22,HighPolish,Round,Minimalist,House,Handcrafted,15,2
West,BR-Pune-01,PRD00165,14,HighPolish,Oval,Geometric,Signature,Filigree,5,1
West,BR-Pune-01,PRD00096,14,TwoTone,Princess,Floral,Signature,Filigree,18,4
West,BR-Pune-01,PRD00142,14,Textured,Round,Floral,Signature,Filigree,5,0
West,BR-Pune-01,PRD00039,18,Matte,Oval,Traditional,Essentials,KundanInspired,18,4
West,BR-Pune-01,PRD00229,14,TwoTone,Round,Contemporary,Signature,KundanInspired,18,3
West,BR-Pune-01,PRD00285,14,Matte,Princess,Minimalist,House,Filigree,15,3
West,BR-Pune-01,PRD00049,18,HighPolish,Oval,Floral,House,Filigree,5,0
West,BR-Pune-01,PRD00245,14,HighPolish,Oval,Contemporary,House,Handcrafted,17,0
West,BR-Pune-01,PRD00181,22,HighPolish,Oval,Geometric,Essentials,KundanInspired,16,1
West,BR-Pune-01,PRD00201,18,Textured,Round,Minimalist,Signature,Filigree,11,3
West,BR-Pune-01,PRD00129,18,Matte,Mixed,Contemporary,Signature,Filigree,15,3
West,BR-Pune-01,PRD00058,14,Matte,Oval,Contemporary,Essentials,Handcrafted,19,3
West,BR-Pune-01,PRD00261,18,Textured,Mixed,Floral,Essentials,KundanInspired,6,2
West,BR-Pune-01,PRD00083,18,Textured,Round,Contemporary,Signature,Handcrafted,5,2
West,BR-Pune-01,PRD00189,22,Matte,Princess,Contemporary,House,Cast,6,4
West,BR-Pune-01,PRD00052,14,Textured,Mixed,Contemporary,Essentials,Filigree,16,0
West,BR-Pune-01,PRD00104,14,TwoTone,Round,Geometric,Essentials,Filigree,9,1
West,BR-Pune-01,PRD00158,14,HighPolish,Princess,Traditional,House,Filigree,3,1
West,BR-Pune-01,PRD00214,18,TwoTone,Princess,Geometric,House,Handcrafted,0,0
West,BR-Pune-01,PRD00055,14,Matte,Round,Geometric,Essentials,Filigree,2,1
West,BR-Pune-01,PRD00145,14,TwoTone,Princess,Contemporary,Essentials,Filigree,14,4
West,BR-Pune-01,PRD00110,18,Matte,Princess,Geometric,House,KundanInspired,17,4
West,BR-Pune-01,PRD00065,22,Textured,Round,Floral,House,Handcrafted,7,3
West,BR-Pune-01,PRD00095,18,Textured,Round,Floral,House,Filigree,9,0
West,BR-Pune-01,PRD00209,22,HighPolish,Round,Contemporary,House,Cast,3,1
West,BR-Pune-01,PRD00043,22,TwoTone,Round,Floral,House,KundanInspired,6,2
West,BR-Pune-01,PRD00249,14,HighPolish,Oval,Traditional,Essentials,Filigree,6,4
West,BR-Pune-01,PRD00282,14,HighPolish,Oval,Floral,Signature,Filigree,15,1
West,BR-Pune-01,PRD00254,14,Textured,Round,Contemporary,Essentials,Filigree,8,1
West,BR-Pune-02,PRD00050,14,HighPolish,Round,Minimalist,House,KundanInspired,9,4
West,BR-Pune-02,PRD00296,18,Textured,Princess,Contemporary,House,Filigree,12,4
West,BR-Pune-02,PRD00160,14,Matte,Mixed,Minimalist,Essentials,KundanInspired,4,0
West,BR-Pune-02,PRD00216,18,TwoTone,Oval,Contemporary,Signature,Filigree,19,4
West,BR-Pune-02,PRD00049,18,HighPolish,Mixed,Contemporary,Signature,Filigree,9,1
West,BR-Pune-02,PRD00030,14,HighPolish,Round,Minimalist,Essentials,Cast,2,2
West,BR-Pune-02,PRD00098,18,TwoTone,Mixed,Contemporary,Signature,Handcrafted,14,1
West,BR-Pune-02,PRD00222,14,HighPolish,Mixed,Contemporary,Signature,KundanInspired,19,4
West,BR-Pune-02,PRD00161,22,TwoTone,Oval,Contemporary,Essentials,Handcrafted,6,0
West,BR-Pune-02,PRD00152,22,Matte,Princess,Minimalist,Signature,Handcrafted,17,1
West,BR-Pune-02,PRD00226,14,Textured,Oval,Geometric,Signature,KundanInspired,4,0
West,BR-Pune-02,PRD00111,14,HighPolish,Mixed,Floral,House,Handcrafted,2,0
West,BR-Pune-02,PRD00025,14,Textured,Round,Contemporary,House,Cast,2,0
West,BR-Pune-02,PRD00203,14,Matte,Oval,Minimalist,Signature,Handcrafted,15,4
West,BR-Pune-02,PRD00047,14,Textured,Oval,Traditional,House,KundanInspired,5,0
West,BR-Pune-02,PRD00062,22,HighPolish,Oval,Contemporary,House,Handcrafted,3,2
West,BR-Pune-02,PRD00277,18,Textured,Mixed,Contemporary,Signature,Filigree,2,2
West,BR-Pune-02,PRD00202,22,TwoTone,Oval,Traditional,House,KundanInspired,8,4
West,BR-Pune-02,PRD00199,18,Textured,Mixed,Minimalist,Signature,Handcrafted,18,1
West,BR-Pune-02,PRD00138,14,Textured,Princess,Geometric,House,Cast,18,2
West,BR-Pune-02,PRD00012,18,TwoTone,Oval,Geometric,House,Cast,19,3
West,BR-Pune-02,PRD00007,14,Textured,Princess,Floral,Essentials,Handcrafted,1,0
West,BR-Pune-02,PRD00035,14,Matte,Princess,Contemporary,House,KundanInspired,14,0
West,BR-Pune-02,PRD00029,18,Textured,Oval,Contemporary,Essentials,KundanInspired,6,1
West,BR-Pune-02,PRD00078,14,TwoTone,Princess,Contemporary,Essentials,Filigree,13,0
West,BR-Pune-02,PRD00126,14,TwoTone,Oval,Minimalist,Essentials,Filigree,6,1
West,BR-Pune-02,PRD00129,22,HighPolish,Oval,Minimalist,Essentials,KundanInspired,1,0
West,BR-Pune-02,PRD00245,14,Textured,Round,Geometric,Essentials,KundanInspired,10,3
West,BR-Pune-02,PRD00257,22,TwoTone,Princess,Traditional,Essentials,Cast,9,4
West,BR-Pune-02,PRD00066,22,TwoTone,Oval,Floral,House,Handcrafted,12,1
West,BR-Pune-02,PRD00034,18,Matte,Oval,Geometric,House,Filigree,3,0
West,BR-Pune-02,PRD00092,18,Textured,Princess,Floral,Signature,KundanInspired,1,1
West,BR-Pune-02,PRD00006,22,Textured,Round,Contemporary,House,Cast,14,0
West,BR-Pune-02,PRD00192,14,Textured,Round,Traditional,House,Handcrafted,13,3
West,BR-Pune-02,PRD00291,18,TwoTone,Round,Geometric,Signature,Filigree,8,1
West,BR-Pune-02,PRD00040,18,HighPolish,Oval,Geometric,Signature,Filigree,16,3
West,BR-Pune-02,PRD00024,18,TwoTone,Mixed,Minimalist,House,Cast,12,4
West,BR-Pune-02,PRD00279,18,Matte,Round,Geometric,Signature,KundanInspired,14,4
West,BR-Pune-02,PRD00052,14,TwoTone,Mixed,Contemporary,House,KundanInspired,8,3
West,BR-Pune-02,PRD00166,22,Matte,Princess,Minimalist,Essentials,Filigree,10,2
West,BR-Pune-02,PRD00015,22,HighPolish,Oval,Traditional,Essentials,Filigree,17,4
West,BR-Pune-02,PRD00190,18,Textured,Mixed,Contemporary,Essentials,Handcrafted,8,3
West,BR-Pune-02,PRD00177,18,HighPolish,Mixed,Floral,House,Filigree,6,1
West,BR-Pune-02,PRD00281,18,TwoTone,Oval,Contemporary,Signature,Cast,7,4
West,BR-Pune-02,PRD00075,18,Matte,Mixed,Traditional,Signature,Cast,7,1
West,BR-Pune-02,PRD00074,18,TwoTone,Round,Geometric,Essentials,Handcrafted,7,1
West,BR-Pune-02,PRD00036,18,HighPolish,Round,Minimalist,Signature,KundanInspired,11,1
West,BR-Pune-02,PRD00243,14,Matte,Mixed,Traditional,Signature,KundanInspired,0,0
West,BR-Pune-02,PRD00065,14,Textured,Oval,Traditional,Signature,Handcrafted,11,1
West,BR-Pune-02,PRD00022,22,HighPolish,Oval,Traditional,Essentials,Filigree,12,4
West,BR-Pune-02,PRD00108,14,Textured,Round,Geometric,House,Filigree,11,3
West,BR-Pune-02,PRD00211,14,HighPolish,Mixed,Traditional,House,Filigree,6,3
West,BR-Pune-02,PRD00200,18,TwoTone,Mixed,Minimalist,Essentials,Filigree,0,0
West,BR-Pune-02,PRD00180,18,HighPolish,Princess,Traditional,House,Cast,0,0
West,BR-Pune-02,PRD00205,22,TwoTone,Round,Traditional,House,KundanInspired,8,0
West,BR-Pune-02,PRD00023,22,Matte,Round,Minimalist,House,Cast,15,2
West,BR-Pune-02,PRD00212,14,Matte,Princess,Contemporary,Essentials,Cast,17,1
West,BR-Pune-02,PRD00125,14,Matte,Princess,Floral,Signature,KundanInspired,13,1
West,BR-Pune-02,PRD00120,18,TwoTone,Oval,Minimalist,Essentials,Filigree,2,1
West,BR-Pune-02,PRD00085,22,Textured,Round,Minimalist,Signature,Cast,19,1
West,BR-Pune-02,PRD00229,18,Matte,Round,Contemporary,Signature,Handcrafted,7,3
West,BR-Pune-02,PRD00145,14,TwoTone,Round,Floral,Signature,KundanInspired,2,1
West,BR-Pune-02,PRD00133,22,Textured,Mixed,Minimalist,Signature,Handcrafted,0,0
West,BR-Pune-02,PRD00059,22,Matte,Princess,Geometric,Signature,Handcrafted,2,1
West,BR-Pune-02,PRD00263,18,TwoTone,Oval,Traditional,Essentials,KundanInspired,4,4
West,BR-Pune-02,PRD00286,14,Textured,Mixed,Floral,Signature,Cast,7,2
West,BR-Pune-02,PRD00123,18,Textured,Round,Floral,House,Filigree,6,1
West,BR-Pune-02,PRD00273,18,Matte,Oval,Floral,Essentials,KundanInspired,16,0
West,BR-Pune-02,PRD00089,18,HighPolish,Round,Traditional,Essentials,Cast,2,1
West,BR-Pune-02,PRD00165,18,HighPolish,Oval,Minimalist,Signature,KundanInspired,18,1
West,BR-Pune-02,PRD00010,18,Textured,Oval,Minimalist,Essentials,Cast,17,1
West,BR-Pune-02,PRD00060,22,Textured,Oval,Floral,Signature,Cast,5,0
West,BR-Pune-02,PRD00148,18,TwoTone,Oval,Minimalist,House,Filigree,3,1
West,BR-Pune-02,PRD00173,22,TwoTone,Round,Geometric,Signature,Cast,11,2
West,BR-Pune-02,PRD00076,22,TwoTone,Round,Minimalist,Signature,KundanInspired,3,2
West,BR-Pune-02,PRD00146,14,HighPolish,Round,Minimalist,House,Handcrafted,9,1
West,BR-Pune-02,PRD00293,18,HighPolish,Mixed,Traditional,House,Filigree,6,4
West,BR-Pune-02,PRD00264,18,TwoTone,Mixed,Contemporary,Essentials,Filigree,13,2
West,BR-Pune-02,PRD00048,18,TwoTone,Oval,Contemporary,House,Cast,18,4
West,BR-Pune-02,PRD00298,22,HighPolish,Princess,Floral,Signature,Handcrafted,7,1
West,BR-Pune-02,PRD00189,22,HighPolish,Mixed,Traditional,Essentials,Handcrafted,2,2
West,BR-Pune-02,PRD00045,14,Textured,Round,Traditional,Signature,Handcrafted,11,2
West,BR-Pune-02,PRD00230,18,TwoTone,Round,Traditional,Signature,Filigree,10,2
West,BR-Pune-02,PRD00170,18,TwoTone,Oval,Floral,Signature,Handcrafted,10,4
West,BR-Pune-02,PRD00214,22,Matte,Mixed,Floral,House,Cast,11,2
West,BR-Pune-02,PRD00157,22,HighPolish,Oval,Minimalist,Signature,Handcrafted,9,2
West,BR-Pune-02,PRD00241,22,Matte,Round,Traditional,Signature,Handcrafted,6,2
West,BR-Pune-02,PRD00101,22,TwoTone,Princess,Floral,Essentials,Handcrafted,6,2
West,BR-Pune-02,PRD00276,22,TwoTone,Princess,Contemporary,Signature,Cast,15,3
West,BR-Pune-02,PRD00116,22,Textured,Round,Contemporary,Signature,KundanInspired,8,1
West,BR-Pune-02,PRD00253,22,HighPolish,Mixed,Contemporary,Essentials,Filigree,16,4
West,BR-Pune-02,PRD00186,22,Matte,Princess,Geometric,Signature,KundanInspired,7,1
West,BR-Pune-02,PRD00100,22,HighPolish,Oval,Traditional,Signature,KundanInspired,4,3
West,BR-Pune-02,PRD00026,18,HighPolish,Mixed,Floral,Essentials,Filigree,19,3
West,BR-Pune-02,PRD00268,22,Textured,Oval,Geometric,Essentials,Handcrafted,16,4
West,BR-Pune-02,PRD00265,14,Matte,Round,Floral,Essentials,Handcrafted,8,4
West,BR-Pune-02,PRD00127,22,HighPolish,Round,Contemporary,House,Filigree,18,3
West,BR-Pune-02,PRD00131,22,HighPolish,Mixed,Geometric,Signature,Cast,5,0
West,BR-Pune-02,PRD00251,14,Textured,Round,Contemporary,Signature,KundanInspired,7,2
West,BR-Pune-02,PRD00172,22,HighPolish,Princess,Floral,House,Cast,4,0
West,BR-Pune-02,PRD00086,18,TwoTone,Princess,Traditional,Essentials,Cast,7,4
West,BR-Pune-02,PRD00219,14,HighPolish,Oval,Geometric,House,Cast,9,0
West,BR-Pune-02,PRD00093,22,Matte,Princess,Geometric,Essentials,Cast,14,1
West,BR-Pune-02,PRD00225,22,TwoTone,Round,Contemporary,Signature,Handcrafted,16,2
West,BR-Pune-02,PRD00103,22,HighPolish,Oval,Minimalist,Signature,KundanInspired,12,0
West,BR-Pune-02,PRD00099,22,TwoTone,Oval,Contemporary,House,KundanInspired,19,3
West,BR-Pune-02,PRD00137,18,HighPolish,Round,Traditional,Signature,Filigree,5,2
West,BR-Pune-02,PRD00206,22,Matte,Oval,Geometric,House,Cast,4,1
West,BR-Pune-02,PRD00171,18,Matte,Mixed,Minimalist,Signature,Filigree,7,1
West,BR-Pune-02,PRD00107,18,HighPolish,Mixed,Geometric,Essentials,Cast,15,0
West,BR-Pune-02,PRD00136,18,TwoTone,Mixed,Traditional,Signature,Cast,9,3
West,BR-Pune-02,PRD00053,22,HighPolish,Oval,Floral,House,KundanInspired,6,0
West,BR-Pune-02,PRD00181,22,TwoTone,Round,Contemporary,Signature,Handcrafted,16,3
West,BR-Pune-02,PRD00224,22,TwoTone,Round,Traditional,House,Filigree,5,0
West,BR-Pune-02,PRD00184,22,HighPolish,Oval,Contemporary,House,Cast,0,0
West,BR-Pune-02,PRD00077,14,HighPolish,Princess,Floral,Signature,KundanInspired,10,4
West,BR-Pune-02,PRD00259,14,Textured,Round,Floral,House,Filigree,7,1
West,BR-Pune-02,PRD00043,18,Matte,Mixed,Geometric,House,Handcrafted,18,1
West,BR-Pune-02,PRD00235,18,Matte,Oval,Traditional,Essentials,KundanInspired,5,2
West,BR-Pune-02,PRD00167,18,TwoTone,Princess,Traditional,Signature,Handcrafted,11,3
West,BR-Pune-02,PRD00095,18,Matte,Oval,Floral,House,Cast,0,0
West,BR-Pune-02,PRD00064,18,TwoTone,Oval,Geometric,House,KundanInspired,5,2
West,BR-Pune-02,PRD00194,14,TwoTone,Oval,Traditional,House,Cast,9,1
West,BR-Pune-02,PRD00058,14,TwoTone,Princess,Floral,Essentials,Handcrafted,14,2
West,BR-Pune-02,PRD00178,14,HighPolish,Oval,Geometric,House,Handcrafted,9,1
West,BR-Pune-02,PRD00278,18,TwoTone,Princess,Traditional,House,Handcrafted,18,4
West,BR-Pune-02,PRD00090,14,Matte,Round,Minimalist,House,Cast,15,0
West,BR-Pune-02,PRD00011,14,HighPolish,Round,Minimalist,Signature,KundanInspired,1,0
West,BR-Pune-02,PRD00088,14,HighPolish,Round,Minimalist,Essentials,Filigree,17,0
West,BR-Pune-02,PRD00162,22,Matte,Round,Geometric,House,KundanInspired,7,0
West,BR-Pune-02,PRD00014,14,Textured,Oval,Floral,Essentials,KundanInspired,9,2
West,BR-Pune-02,PRD00096,14,Matte,Mixed,Geometric,Essentials,Cast,17,2
West,BR-Pune-02,PRD00250,14,HighPolish,Oval,Geometric,House,Handcrafted,9,0
West,BR-Pune-02,PRD00269,22,Matte,Oval,Floral,House,Handcrafted,12,2
West,BR-Pune-02,PRD00234,14,HighPolish,Round,Floral,Signature,Filigree,18,2
West,BR-Pune-02,PRD00013,18,Textured,Mixed,Traditional,House,Handcrafted,16,2
